participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.cash,player.shares,player.periods_until_auto_buy,player.periods_until_auto_sell,player.shares_transacted,player.trans_cost,player.cash_after_trade,player.interest_earned,player.dividend_earned,player.cash_result,player.shares_result,player.f0,player.f1,player.f2,player.f3,player.forecast_error,player.forecast_reward,player.risk,player.risk_1,player.risk_2,player.risk_3,player.risk_4,group.id_in_subsession,group.price,group.volume,group.dividend,group.float,group.short,group.is_practice,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
10,wrwz0jvk,22E,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.393336,1,,,0.0,10,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,35.0,0,1.0,28,0,0,22,bt6k6rqp,Pilot 11/30,,,,0
11,8g1at9po,75Q,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.399807,1,,,0.0,11,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,35.0,0,1.0,28,0,0,22,bt6k6rqp,Pilot 11/30,,,,0
12,x8369xmh,68X,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.407535,1,,,0.0,12,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,35.0,0,1.0,28,0,0,22,bt6k6rqp,Pilot 11/30,,,,0
13,vefpzsbo,28Q,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.413875,1,,,0.0,13,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,35.0,0,1.0,28,0,0,22,bt6k6rqp,Pilot 11/30,,,,0
14,j4qgnvj9,59H,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.419738,1,,,0.0,14,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,35.0,0,1.0,28,0,0,22,bt6k6rqp,Pilot 11/30,,,,0
15,5plzzqu9,91A,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.425749,1,,,0.0,15,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,35.0,0,1.0,28,0,0,22,bt6k6rqp,Pilot 11/30,,,,0
16,em4tq056,30F,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.431578,1,,,0.0,16,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,35.0,0,1.0,28,0,0,22,bt6k6rqp,Pilot 11/30,,,,0
17,qvyjpdow,78P,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.438770,1,,,0.0,17,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,35.0,0,1.0,28,0,0,22,bt6k6rqp,Pilot 11/30,,,,0
18,0oggfqet,83Z,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.445441,1,,,0.0,18,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,35.0,0,1.0,28,0,0,22,bt6k6rqp,Pilot 11/30,,,,0
19,uh4043bl,77H,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.451345,1,,,0.0,19,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,35.0,0,1.0,28,0,0,22,bt6k6rqp,Pilot 11/30,,,,0
20,2k0xpy93,99Z,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.457299,1,,,0.0,20,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,35.0,0,1.0,28,0,0,22,bt6k6rqp,Pilot 11/30,,,,0
1,ul125qb1,86T,0,568,569,payment,FinalResultsPage,2023-11-30 22:32:38.236041,1,,,900.0,1,,0.0,335.75,5,-99,-99,-3,75.0,410.75,20.54,2.0,433.29,2,27,25,23,21,2.0,5.0,1,0,0,1,1,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
2,vvh5zace,04R,0,568,569,payment,FinalResultsPage,2023-11-30 22:35:13.691747,1,,,1100.0,2,,0.0,566.23,2,-99,-99,2,-50.0,516.23,25.81,4.0,546.04,4,35,37,37,40,10.0,0.0,1,0,0,1,1,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
3,olfsersm,75K,0,568,569,payment,FinalResultsPage,2023-11-30 22:36:59.706822,1,,,700.0,3,,0.0,348.74,4,-99,-99,0,0.0,348.74,17.44,4.0,370.18,4,,,,,,0.0,,,,,,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
4,ra4b7tia,14L,0,568,569,payment,FinalResultsPage,2023-11-30 22:47:52.834356,1,,,900.0,4,,0.0,498.46,0,-99,-99,0,0.0,498.46,24.92,0.0,523.38,0,,30,30,26,,0.0,1,0,,0,1,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
5,rp6hi2rs,61K,0,568,569,payment,FinalResultsPage,2023-11-30 22:48:34.830382,1,,,400.0,5,,0.0,50.96,8,-99,-99,0,0.0,50.96,2.55,8.0,61.51,8,,,,,,0.0,1,,0,0,1,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
6,o6s6ayqu,30G,0,568,569,payment,FinalResultsPage,2023-11-30 22:48:45.211953,1,,,400.0,6,,0.0,143.14,8,-99,-99,1,-25.0,118.14,5.91,9.0,133.05,9,,39,44,51,,0.0,1,0,0,1,1,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
7,s2q0vx6j,81K,0,568,569,payment,FinalResultsPage,2023-11-30 22:50:05.698983,1,,,1000.0,7,,0.0,497.81,1,-99,-99,0,0.0,497.81,24.89,1.0,523.7,1,34,33,31,28,9.0,0.0,1,0,0,,1,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
8,oftgfyb8,85E,0,569,569,payment,NonParticipantPage,2023-11-30 22:51:19.562214,1,,,0.0,8,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
9,kcyc8zd3,25C,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.385168,1,,,0.0,9,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
10,wrwz0jvk,22E,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.393336,1,,,0.0,10,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
11,8g1at9po,75Q,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.399807,1,,,0.0,11,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
12,x8369xmh,68X,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.407535,1,,,0.0,12,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
13,vefpzsbo,28Q,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.413875,1,,,0.0,13,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
14,j4qgnvj9,59H,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.419738,1,,,0.0,14,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
15,5plzzqu9,91A,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.425749,1,,,0.0,15,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
16,em4tq056,30F,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.431578,1,,,0.0,16,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
17,qvyjpdow,78P,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.438770,1,,,0.0,17,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
18,0oggfqet,83Z,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.445441,1,,,0.0,18,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
19,uh4043bl,77H,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.451345,1,,,0.0,19,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
20,2k0xpy93,99Z,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.457299,1,,,0.0,20,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,3,1.0,28,0,0,23,bt6k6rqp,Pilot 11/30,,,,0
1,ul125qb1,86T,0,568,569,payment,FinalResultsPage,2023-11-30 22:32:38.236041,1,,,900.0,1,,0.0,433.29,2,-99,-99,0,0.0,433.29,21.66,2.0,456.95,2,24,22,21,20,1.0,5.0,1,0,0,0,1,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
2,vvh5zace,04R,0,568,569,payment,FinalResultsPage,2023-11-30 22:35:13.691747,1,,,1100.0,2,,0.0,546.04,4,-99,-99,0,0.0,546.04,27.3,4.0,577.34,4,25,23,23,26,0.0,5.0,1,0,0,0,1,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
3,olfsersm,75K,0,568,569,payment,FinalResultsPage,2023-11-30 22:36:59.706822,1,,,700.0,3,,0.0,370.18,4,-99,-99,0,0.0,370.18,18.51,4.0,392.69,4,,,,,,0.0,,,,,,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
4,ra4b7tia,14L,0,568,569,payment,FinalResultsPage,2023-11-30 22:47:52.834356,1,,,900.0,4,,0.0,523.38,0,-99,-99,0,0.0,523.38,26.17,0.0,549.55,0,25,,19,18,0.0,5.0,1,0,0,0,1,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
5,rp6hi2rs,61K,0,568,569,payment,FinalResultsPage,2023-11-30 22:48:34.830382,1,,,400.0,5,,0.0,61.51,8,-99,-99,0,0.0,61.51,3.08,8.0,72.59,8,,,,,,0.0,0,,0,0,0,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
6,o6s6ayqu,30G,0,568,569,payment,FinalResultsPage,2023-11-30 22:48:45.211953,1,,,400.0,6,,0.0,133.05,9,-99,-99,0,0.0,133.05,6.65,9.0,148.7,9,,,,,,0.0,1,0,0,0,1,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
7,s2q0vx6j,81K,0,568,569,payment,FinalResultsPage,2023-11-30 22:50:05.698983,1,,,1000.0,7,,0.0,523.7,1,-99,-99,0,0.0,523.7,26.19,1.0,550.89,1,22,21,20,19,3.0,0.0,1,0,0,0,1,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
8,oftgfyb8,85E,0,569,569,payment,NonParticipantPage,2023-11-30 22:51:19.562214,1,,,0.0,8,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
9,kcyc8zd3,25C,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.385168,1,,,0.0,9,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
10,wrwz0jvk,22E,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.393336,1,,,0.0,10,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
11,8g1at9po,75Q,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.399807,1,,,0.0,11,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
12,x8369xmh,68X,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.407535,1,,,0.0,12,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
13,vefpzsbo,28Q,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.413875,1,,,0.0,13,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
14,j4qgnvj9,59H,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.419738,1,,,0.0,14,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
15,5plzzqu9,91A,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.425749,1,,,0.0,15,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
16,em4tq056,30F,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.431578,1,,,0.0,16,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
17,qvyjpdow,78P,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.438770,1,,,0.0,17,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
18,0oggfqet,83Z,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.445441,1,,,0.0,18,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
19,uh4043bl,77H,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.451345,1,,,0.0,19,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
20,2k0xpy93,99Z,0,569,569,payment,NonParticipantPage,2023-11-30 22:52:51.457299,1,,,0.0,20,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,1,25.0,0,1.0,28,0,0,24,bt6k6rqp,Pilot 11/30,,,,0
