session,part_label,round,cash,shares,periods_until_auto_buy,periods_until_auto_sell,shares_transacted,trans_cost,cash_after_trade,interest_earned,dividend_earned,cash_result,shares_result,f0,f1,f2,f3,fcast_rnd_0,fcast_rnd_1,fcast_rnd_2,fcast_rnd_3,fcast_err_0,fcast_err_1,fcast_err_2,fcast_err_3,risk_1,risk_2,risk_3,risk_4,risk_rh,risk_rl,risk_sh,risk_sl,risk_phi_1,risk_phi_2,risk_phi_3,risk_phi_4,risk_reward,dose_r,dose_mu,is_mv,buy_quant,sell_quant,market_price,stock_value,equity
yh2bjr4n,5eb5f6d5e38e9f4e6c8dde3f,14,5.45,10.0,-99,-99,-2,100.0,105.45,5.27,8.0,118.72,8.0,38.0,44.0,58.0,80.0,14.0,16.0,19.0,24.0,12.0,15.0,22.0,22.0,0.0,0.0,1.0,1.0,18.25,1.75,9.5,9.0,35.0,50.0,67.0,65.0,,0.9086355848053952,3.333226979724591,False,0,2,47.0,470.0,475.45
yh2bjr4n,63868eb7abcf3f247da6f52b,14,353.73,0.0,-99,-99,0,0.0,353.73,17.69,0.0,371.42,0.0,44.0,44.0,44.0,48.0,14.0,16.0,19.0,24.0,6.0,15.0,36.0,54.0,0.0,0.0,1.0,1.0,18.25,1.75,9.5,9.0,35.0,50.0,67.0,65.0,,0.9086355848053952,3.333226979724591,False,8,0,47.0,0.0,353.73
yh2bjr4n,5bf311373a5bf00001401f64,14,112.91,4.0,-99,-99,0,0.0,112.91,5.65,4.0,122.56,4.0,48.0,51.0,53.0,58.0,14.0,16.0,19.0,24.0,2.0,8.0,27.0,44.0,0.0,0.0,0.0,1.0,18.25,1.75,9.5,9.0,35.0,50.0,67.0,97.0,,1.1848806866717567,2.837871398432185,False,1,0,47.0,188.0,300.91
yh2bjr4n,63d15e1be853005ff591b935,15,308.88,0.0,-99,-99,0,0.0,308.88,15.44,0.0,324.32,0.0,52.0,54.0,56.0,58.0,15.0,17.0,20.0,25.0,2.0,11.0,30.0,44.0,0.0,0.0,1.0,1.0,19.25,1.75,10.0,8.5,31.0,47.0,67.0,62.0,,0.8943366095356127,3.4022444422685263,False,6,0,50.0,0.0,308.88
yh2bjr4n,47R,15,303.22,5.0,-99,-99,1,-54.0,249.22,12.46,6.0,267.68,6.0,54.0,59.0,69.0,80.0,15.0,17.0,20.0,25.0,0.0,6.0,17.0,22.0,0.0,0.0,0.0,1.0,19.25,1.75,10.0,8.5,31.0,47.0,67.0,95.0,,1.1894796085043875,2.90589673352653,False,3,0,50.0,250.0,553.22
yh2bjr4n,64d5219df0415c9a7c609c19,15,148.92,4.0,-99,-99,0,0.0,148.92,7.45,4.0,160.37,4.0,52.0,56.0,62.0,75.0,15.0,17.0,20.0,25.0,2.0,9.0,24.0,27.0,0.0,1.0,1.0,0.0,19.25,1.75,10.0,8.5,31.0,47.0,40.0,36.0,,-0.2559536434353836,3.0326369412594305,False,0,0,50.0,200.0,348.92
yh2bjr4n,63e576170eb086a90644efb4,15,292.99,1.0,-99,-99,0,0.0,292.99,14.65,1.0,308.64,1.0,51.0,53.0,56.0,61.0,15.0,17.0,20.0,25.0,3.0,12.0,30.0,41.0,0.0,0.0,1.0,1.0,19.25,1.75,10.0,8.5,31.0,47.0,67.0,62.0,,0.8943366095356127,3.4022444422685263,False,5,0,50.0,50.0,342.99
yh2bjr4n,655fa05b1303f59972ea6555,15,241.07,2.0,-99,-99,-2,108.0,349.07,17.45,0.0,366.52,0.0,50.0,53.0,56.0,63.0,15.0,17.0,20.0,25.0,4.0,12.0,30.0,39.0,0.0,0.0,0.0,1.0,19.25,1.75,10.0,8.5,31.0,47.0,67.0,95.0,,1.1894796085043875,2.90589673352653,False,2,2,50.0,100.0,341.07
yh2bjr4n,63X,15,332.08,0.0,-99,-99,0,0.0,332.08,16.6,0.0,348.68,0.0,50.0,51.0,52.0,52.0,15.0,17.0,20.0,25.0,4.0,14.0,34.0,50.0,0.0,0.0,0.0,0.0,19.25,1.75,10.0,8.5,31.0,47.0,67.0,95.0,,0.9944341140094302,3.5705027872774613,False,3,0,50.0,0.0,332.08
yh2bjr4n,90M,15,54.23,8.0,-99,-99,0,0.0,54.23,2.71,8.0,64.94,8.0,51.0,53.0,53.0,46.0,15.0,17.0,20.0,25.0,3.0,12.0,33.0,56.0,0.0,0.0,0.0,1.0,19.25,1.75,10.0,8.5,31.0,47.0,67.0,95.0,,1.1894796085043875,2.90589673352653,False,0,0,50.0,400.0,454.23
yh2bjr4n,65f4ab7884f8411c9e11a34e,15,321.6,0.0,-99,-99,0,0.0,321.6,16.08,0.0,337.68,0.0,50.0,55.0,,,15.0,17.0,20.0,25.0,4.0,10.0,,,0.0,1.0,0.0,1.0,19.25,1.75,10.0,8.5,31.0,47.0,40.0,53.0,,0.8228946032663632,2.5973158541771584,False,5,0,50.0,0.0,321.6
yh2bjr4n,612517df29cd32c6632b4a44,15,381.21,0.0,-99,-99,0,0.0,381.21,19.06,0.0,400.27,0.0,50.0,52.0,53.0,54.0,15.0,17.0,20.0,25.0,4.0,13.0,33.0,48.0,0.0,0.0,0.0,1.0,19.25,1.75,10.0,8.5,31.0,47.0,67.0,95.0,,1.1894796085043875,2.90589673352653,False,2,0,50.0,0.0,381.21
yh2bjr4n,5e1545d9b1fb05b6369d13e8,15,308.88,0.0,-99,-99,0,0.0,308.88,15.44,0.0,324.32,0.0,8.0,6.0,8.0,9.0,15.0,17.0,20.0,25.0,46.0,59.0,78.0,93.0,0.0,0.0,0.0,1.0,19.25,1.75,10.0,8.5,31.0,47.0,67.0,95.0,,1.1894796085043875,2.90589673352653,False,4,0,50.0,0.0,308.88
yh2bjr4n,07C,15,368.5,0.0,-99,-99,0,0.0,368.5,18.43,0.0,386.93,0.0,54.0,55.0,63.0,55.0,15.0,17.0,20.0,25.0,0.0,10.0,23.0,47.0,,0.0,0.0,,19.25,1.75,10.0,8.5,31.0,31.0,47.0,67.0,,0.1435239556770494,2.972818828613674,False,7,0,50.0,0.0,368.5
yh2bjr4n,5e8b32ec2c33ae7f20a0b401,15,434.66,0.0,-99,-99,0,0.0,434.66,21.73,0.0,456.39,0.0,46.0,45.0,56.0,63.0,15.0,17.0,20.0,25.0,8.0,20.0,30.0,39.0,0.0,0.0,1.0,1.0,19.25,1.75,10.0,8.5,31.0,47.0,67.0,62.0,,0.8943366095356127,3.4022444422685263,False,5,0,50.0,0.0,434.66
yh2bjr4n,31O,15,388.65,0.0,-99,-99,0,0.0,388.65,19.43,0.0,408.08,0.0,53.0,56.0,69.0,81.0,15.0,17.0,20.0,25.0,1.0,9.0,17.0,21.0,0.0,0.0,1.0,1.0,19.25,1.75,10.0,8.5,31.0,47.0,67.0,62.0,,0.8943366095356127,3.4022444422685263,False,7,0,50.0,0.0,388.65
yh2bjr4n,5eb5f6d5e38e9f4e6c8dde3f,15,118.72,8.0,-99,-99,0,0.0,118.72,5.94,8.0,132.66,8.0,49.0,59.0,79.0,93.0,15.0,17.0,20.0,25.0,5.0,6.0,7.0,9.0,0.0,0.0,1.0,1.0,19.25,1.75,10.0,8.5,31.0,47.0,67.0,62.0,,0.8943366095356127,3.4022444422685263,False,0,5,50.0,400.0,518.72
yh2bjr4n,63868eb7abcf3f247da6f52b,15,371.42,0.0,-99,-99,0,0.0,371.42,18.57,0.0,389.99,0.0,49.0,47.0,48.0,60.0,15.0,17.0,20.0,25.0,5.0,18.0,38.0,42.0,0.0,0.0,1.0,1.0,19.25,1.75,10.0,8.5,31.0,47.0,67.0,62.0,,0.8943366095356127,3.4022444422685263,False,7,0,50.0,0.0,371.42
yh2bjr4n,5bf311373a5bf00001401f64,15,122.56,4.0,-99,-99,1,-54.0,68.56,3.43,5.0,76.99,5.0,52.0,55.0,59.0,64.0,15.0,17.0,20.0,25.0,2.0,10.0,27.0,38.0,,0.0,0.0,0.0,19.25,1.75,10.0,8.5,31.0,31.0,47.0,67.0,,0.6411359436351759,3.422729926929768,False,1,0,50.0,200.0,322.56
yh2bjr4n,63d15e1be853005ff591b935,16,324.32,0.0,-99,-99,0,0.0,324.32,16.22,0.0,340.54,0.0,55.0,57.0,60.0,63.0,16.0,18.0,21.0,26.0,4.0,15.0,31.0,31.0,0.0,1.0,0.0,1.0,18.5,0.25,9.25,9.0,40.0,63.0,51.0,62.0,,0.6602956634573852,2.5190404749053346,False,6,0,54.0,0.0,324.32
yh2bjr4n,47R,16,267.68,6.0,-99,-99,0,0.0,267.68,13.38,2.4,283.46,6.0,57.0,61.0,72.0,86.0,16.0,18.0,21.0,26.0,2.0,11.0,19.0,8.0,0.0,0.0,0.0,0.0,18.5,0.25,9.25,9.0,40.0,63.0,78.0,82.0,,0.986337684623344,3.1568280176919408,False,4,0,54.0,324.0,591.6800000000001
yh2bjr4n,64d5219df0415c9a7c609c19,16,160.37,4.0,-99,-99,0,0.0,160.37,8.02,1.6,169.99,4.0,55.0,60.0,68.0,84.0,16.0,18.0,21.0,26.0,4.0,12.0,23.0,10.0,0.0,0.0,0.0,0.0,18.5,0.25,9.25,9.0,40.0,63.0,78.0,82.0,,0.986337684623344,3.1568280176919408,False,0,0,54.0,216.0,376.37
yh2bjr4n,63e576170eb086a90644efb4,16,308.64,1.0,-99,-99,0,0.0,308.64,15.43,0.4,324.47,1.0,55.0,57.0,60.0,65.0,16.0,18.0,21.0,26.0,4.0,15.0,31.0,29.0,0.0,0.0,1.0,1.0,18.5,0.25,9.25,9.0,40.0,63.0,78.0,76.0,,0.9417027540908168,2.9947977562005965,False,5,0,54.0,54.0,362.64
yh2bjr4n,655fa05b1303f59972ea6555,16,366.52,0.0,-99,-99,0,0.0,366.52,18.33,0.0,384.85,0.0,54.0,57.0,60.0,65.0,16.0,18.0,21.0,26.0,5.0,15.0,31.0,29.0,0.0,0.0,0.0,0.0,18.5,0.25,9.25,9.0,40.0,63.0,78.0,82.0,,0.986337684623344,3.1568280176919408,False,3,0,54.0,0.0,366.52
yh2bjr4n,63X,16,348.68,0.0,-99,-99,0,0.0,348.68,17.43,0.0,366.11,0.0,55.0,56.0,57.0,58.0,16.0,18.0,21.0,26.0,4.0,16.0,34.0,36.0,0.0,0.0,0.0,0.0,18.5,0.25,9.25,9.0,40.0,63.0,78.0,82.0,,0.986337684623344,3.1568280176919408,False,1,0,54.0,0.0,348.68
yh2bjr4n,90M,16,64.94,8.0,-99,-99,0,0.0,64.94,3.25,3.2,71.39,8.0,56.0,59.0,61.0,55.0,16.0,18.0,21.0,26.0,3.0,13.0,30.0,39.0,0.0,0.0,1.0,1.0,18.5,0.25,9.25,9.0,40.0,63.0,78.0,76.0,,0.9417027540908168,2.9947977562005965,False,0,0,54.0,432.0,496.94
yh2bjr4n,65f4ab7884f8411c9e11a34e,16,337.68,0.0,-99,-99,0,0.0,337.68,16.88,0.0,354.56,0.0,54.0,60.0,,,16.0,18.0,21.0,26.0,5.0,12.0,,,0.0,1.0,1.0,1.0,18.5,0.25,9.25,9.0,40.0,63.0,51.0,46.0,,0.1065588945759599,2.9477274036695835,False,4,0,54.0,0.0,337.68
yh2bjr4n,612517df29cd32c6632b4a44,16,400.27,0.0,-99,-99,0,0.0,400.27,20.01,0.0,420.28,0.0,54.0,55.0,56.0,57.0,16.0,18.0,21.0,26.0,5.0,17.0,35.0,37.0,0.0,0.0,0.0,1.0,18.5,0.25,9.25,9.0,40.0,63.0,78.0,82.0,,1.2006142845036,3.650804344259972,False,2,0,54.0,0.0,400.27
yh2bjr4n,5e1545d9b1fb05b6369d13e8,16,324.32,0.0,-99,-99,0,0.0,324.32,16.22,0.0,340.54,0.0,3.0,7.0,7.0,8.0,16.0,18.0,21.0,26.0,56.0,65.0,84.0,86.0,0.0,,0.0,0.0,18.5,0.25,9.25,9.0,40.0,63.0,63.0,78.0,,0.731255644869089,3.145226498838696,False,3,0,54.0,0.0,324.32
yh2bjr4n,07C,16,386.93,0.0,-99,-99,0,0.0,386.93,19.35,0.0,406.28,0.0,58.0,61.0,77.0,79.0,16.0,18.0,21.0,26.0,1.0,11.0,14.0,15.0,0.0,1.0,0.0,1.0,18.5,0.25,9.25,9.0,40.0,63.0,51.0,62.0,,0.6602956634573852,2.5190404749053346,False,6,0,54.0,0.0,386.93
yh2bjr4n,5e8b32ec2c33ae7f20a0b401,16,456.39,0.0,-99,-99,0,0.0,456.39,22.82,0.0,479.21,0.0,45.0,43.0,51.0,59.0,16.0,18.0,21.0,26.0,14.0,29.0,40.0,35.0,0.0,1.0,1.0,0.0,18.5,0.25,9.25,9.0,40.0,63.0,51.0,46.0,,-0.149389178998039,3.0664991714721115,False,4,0,54.0,0.0,456.39
yh2bjr4n,31O,16,408.08,0.0,-99,-99,0,0.0,408.08,20.4,0.0,428.48,0.0,63.0,63.0,76.0,95.0,16.0,18.0,21.0,26.0,-4.0,9.0,15.0,-1.0,0.0,0.0,1.0,1.0,18.5,0.25,9.25,9.0,40.0,63.0,78.0,76.0,,0.9417027540908168,2.9947977562005965,False,7,0,54.0,0.0,408.08
yh2bjr4n,5eb5f6d5e38e9f4e6c8dde3f,16,132.66,8.0,-99,-99,0,0.0,132.66,6.63,3.2,142.49,8.0,46.0,40.0,64.0,84.0,16.0,18.0,21.0,26.0,13.0,32.0,27.0,10.0,0.0,1.0,0.0,1.0,18.5,0.25,9.25,9.0,40.0,63.0,51.0,62.0,,0.6602956634573852,2.5190404749053346,False,1,0,54.0,432.0,564.66
yh2bjr4n,63868eb7abcf3f247da6f52b,16,389.99,0.0,-99,-99,0,0.0,389.99,19.5,0.0,409.49,0.0,51.0,52.0,65.0,80.0,16.0,18.0,21.0,26.0,8.0,20.0,26.0,14.0,0.0,0.0,0.0,1.0,18.5,0.25,9.25,9.0,40.0,63.0,78.0,82.0,,1.2006142845036,3.650804344259972,False,6,0,54.0,0.0,389.99
yh2bjr4n,5bf311373a5bf00001401f64,16,76.99,5.0,-99,-99,0,0.0,76.99,3.85,2.0,82.84,5.0,56.0,60.0,65.0,69.0,16.0,18.0,21.0,26.0,3.0,12.0,26.0,25.0,0.0,0.0,0.0,0.0,18.5,0.25,9.25,9.0,40.0,63.0,78.0,82.0,,0.986337684623344,3.1568280176919408,False,0,4,54.0,270.0,346.99
yh2bjr4n,63d15e1be853005ff591b935,17,340.54,0.0,-99,-99,0,0.0,340.54,17.03,0.0,357.57,0.0,63.0,65.0,68.0,72.0,17.0,19.0,22.0,27.0,2.0,15.0,28.0,14.0,0.0,0.0,1.0,1.0,17.5,1.75,9.5,7.75,31.0,47.0,69.0,64.0,,0.904935857090694,3.397359188351797,False,5,0,59.0,0.0,340.54
yh2bjr4n,47R,17,283.46,6.0,-99,-99,4,-260.0,23.46,1.17,4.0,28.63,10.0,64.0,68.0,79.0,93.0,17.0,19.0,22.0,27.0,1.0,12.0,17.0,-7.0,0.0,0.0,0.0,1.0,17.5,1.75,9.5,7.75,31.0,47.0,69.0,99.0,,1.182263240065678,2.77955060385741,False,4,0,59.0,354.0,637.46
yh2bjr4n,64d5219df0415c9a7c609c19,17,169.99,4.0,-99,-99,-4,260.0,429.99,21.5,0.0,451.49,0.0,62.0,66.0,73.0,85.0,17.0,19.0,22.0,27.0,3.0,14.0,23.0,1.0,0.0,0.0,0.0,1.0,17.5,1.75,9.5,7.75,31.0,47.0,69.0,99.0,,1.182263240065678,2.77955060385741,False,0,4,59.0,236.0,405.99
yh2bjr4n,63e576170eb086a90644efb4,17,324.47,1.0,-99,-99,0,0.0,324.47,16.22,0.4,341.09,1.0,61.0,65.0,71.0,81.0,17.0,19.0,22.0,27.0,4.0,15.0,25.0,5.0,0.0,0.0,1.0,1.0,17.5,1.75,9.5,7.75,31.0,47.0,69.0,64.0,,0.904935857090694,3.397359188351797,False,5,0,59.0,59.0,383.47
yh2bjr4n,655fa05b1303f59972ea6555,17,384.85,0.0,-99,-99,0,0.0,384.85,19.24,0.0,404.09,0.0,59.0,60.0,62.0,65.0,17.0,19.0,22.0,27.0,6.0,20.0,34.0,21.0,0.0,0.0,0.0,1.0,17.5,1.75,9.5,7.75,31.0,47.0,69.0,99.0,,1.182263240065678,2.77955060385741,False,1,0,59.0,0.0,384.85
yh2bjr4n,63X,17,366.11,0.0,-99,-99,0,0.0,366.11,18.31,0.0,384.42,0.0,57.0,60.0,61.0,63.0,17.0,19.0,22.0,27.0,8.0,20.0,35.0,23.0,0.0,,0.0,0.0,17.5,1.75,9.5,7.75,31.0,47.0,47.0,69.0,,0.6332255531216308,3.4493529290586307,False,0,0,59.0,0.0,366.11
yh2bjr4n,90M,17,71.39,8.0,-99,-99,0,0.0,71.39,3.57,3.2,78.16,8.0,61.0,64.0,68.0,56.0,17.0,19.0,22.0,27.0,4.0,16.0,28.0,30.0,0.0,0.0,0.0,1.0,17.5,1.75,9.5,7.75,31.0,47.0,69.0,99.0,,1.182263240065678,2.77955060385741,False,0,0,59.0,472.0,543.39
yh2bjr4n,65f4ab7884f8411c9e11a34e,17,354.56,0.0,-99,-99,0,0.0,354.56,17.73,0.0,372.29,0.0,59.0,65.0,,,17.0,19.0,22.0,27.0,6.0,15.0,,,0.0,1.0,0.0,1.0,17.5,1.75,9.5,7.75,31.0,47.0,40.0,53.0,,0.8043700226918183,2.6577754385629806,False,5,0,59.0,0.0,354.56
yh2bjr4n,612517df29cd32c6632b4a44,17,420.28,0.0,-99,-99,0,0.0,420.28,21.01,0.0,441.29,0.0,59.0,59.0,61.0,63.0,17.0,19.0,22.0,27.0,6.0,21.0,35.0,23.0,0.0,0.0,0.0,1.0,17.5,1.75,9.5,7.75,31.0,47.0,69.0,99.0,,1.182263240065678,2.77955060385741,False,2,0,59.0,0.0,420.28
yh2bjr4n,5e1545d9b1fb05b6369d13e8,17,340.54,0.0,-99,-99,0,0.0,340.54,17.03,0.0,357.57,0.0,6.0,7.0,8.0,9.0,17.0,19.0,22.0,27.0,59.0,73.0,88.0,77.0,0.0,,,0.0,17.5,1.75,9.5,7.75,31.0,47.0,47.0,47.0,,0.1311888064932679,2.984449216170089,False,3,0,59.0,0.0,340.54
yh2bjr4n,07C,17,406.28,0.0,-99,-99,0,0.0,406.28,20.31,0.0,426.59,0.0,63.0,66.0,72.0,77.0,17.0,19.0,22.0,27.0,2.0,14.0,24.0,9.0,0.0,0.0,,0.0,17.5,1.75,9.5,7.75,31.0,47.0,69.0,69.0,,0.6332255531216308,3.4493529290586307,False,6,0,59.0,0.0,406.28
yh2bjr4n,5e8b32ec2c33ae7f20a0b401,17,479.21,0.0,-99,-99,4,-260.0,219.21,10.96,1.6,231.77,4.0,67.0,60.0,64.0,64.0,17.0,19.0,22.0,27.0,-2.0,20.0,32.0,22.0,0.0,0.0,1.0,1.0,17.5,1.75,9.5,7.75,31.0,47.0,69.0,64.0,,0.904935857090694,3.397359188351797,False,4,0,59.0,0.0,479.21
yh2bjr4n,31O,17,428.48,0.0,-99,-99,0,0.0,428.48,21.42,0.0,449.9,0.0,68.0,63.0,77.0,85.0,17.0,19.0,22.0,27.0,-3.0,17.0,19.0,1.0,0.0,0.0,1.0,1.0,17.5,1.75,9.5,7.75,31.0,47.0,69.0,64.0,,0.904935857090694,3.397359188351797,False,7,0,59.0,0.0,428.48
yh2bjr4n,5eb5f6d5e38e9f4e6c8dde3f,17,142.49,8.0,-99,-99,-5,325.0,467.49,23.37,1.2,492.06,3.0,59.0,60.0,61.0,79.0,17.0,19.0,22.0,27.0,6.0,20.0,35.0,7.0,0.0,0.0,1.0,1.0,17.5,1.75,9.5,7.75,31.0,47.0,69.0,64.0,,0.904935857090694,3.397359188351797,False,0,5,59.0,472.0,614.49
yh2bjr4n,63868eb7abcf3f247da6f52b,17,409.49,0.0,-99,-99,0,0.0,409.49,20.47,0.0,429.96,0.0,57.0,57.0,83.0,106.0,17.0,19.0,22.0,27.0,8.0,23.0,13.0,-20.0,0.0,0.0,1.0,1.0,17.5,1.75,9.5,7.75,31.0,47.0,69.0,64.0,,0.904935857090694,3.397359188351797,False,5,0,59.0,0.0,409.49
yh2bjr4n,5bf311373a5bf00001401f64,17,82.84,5.0,-99,-99,1,-65.0,17.84,0.89,2.4,21.13,6.0,61.0,64.0,68.0,76.0,17.0,19.0,22.0,27.0,4.0,16.0,28.0,10.0,0.0,0.0,0.0,1.0,17.5,1.75,9.5,7.75,31.0,47.0,69.0,99.0,,1.182263240065678,2.77955060385741,False,1,0,59.0,295.0,377.84
yh2bjr4n,63d15e1be853005ff591b935,18,357.57,0.0,-99,-99,0,0.0,357.57,17.88,0.0,375.45,0.0,69.0,72.0,74.0,76.0,18.0,20.0,23.0,28.0,3.0,14.0,27.0,2.0,0.0,1.0,0.0,1.0,19.0,0.75,9.5,8.25,34.0,54.0,44.0,57.0,,0.7774400215329609,2.343179697057216,False,5,0,65.0,0.0,357.57
yh2bjr4n,47R,18,28.63,10.0,-99,-99,-1,72.0,100.63,5.03,9.0,114.66,9.0,68.0,72.0,86.0,101.0,18.0,20.0,23.0,28.0,4.0,14.0,15.0,-23.0,0.0,0.0,0.0,1.0,19.0,0.75,9.5,8.25,34.0,54.0,70.0,83.0,,1.190561757699415,3.488797442281748,False,0,1,65.0,650.0,678.63
yh2bjr4n,64d5219df0415c9a7c609c19,18,451.49,0.0,-99,-99,0,0.0,451.49,22.57,0.0,474.06,0.0,67.0,71.0,78.0,86.0,18.0,20.0,23.0,28.0,5.0,15.0,23.0,-8.0,0.0,0.0,0.0,0.0,19.0,0.75,9.5,8.25,34.0,54.0,70.0,83.0,,0.9853220345523304,3.53241500335606,False,5,0,65.0,0.0,451.49
yh2bjr4n,63e576170eb086a90644efb4,18,341.09,1.0,-99,-99,0,0.0,341.09,17.05,1.0,359.14,1.0,67.0,71.0,77.0,87.0,18.0,20.0,23.0,28.0,5.0,15.0,24.0,-9.0,0.0,0.0,1.0,1.0,19.0,0.75,9.5,8.25,34.0,54.0,70.0,69.0,,0.9320270613958856,3.1267082675886564,False,5,0,65.0,65.0,406.09
yh2bjr4n,655fa05b1303f59972ea6555,18,404.09,0.0,-99,-99,0,0.0,404.09,20.2,0.0,424.29,0.0,65.0,68.0,72.0,76.0,18.0,20.0,23.0,28.0,7.0,18.0,29.0,2.0,0.0,0.0,0.0,0.0,19.0,0.75,9.5,8.25,34.0,54.0,70.0,83.0,,0.9853220345523304,3.53241500335606,False,0,0,65.0,0.0,404.09
yh2bjr4n,63X,18,384.42,0.0,-99,-99,0,0.0,384.42,19.22,0.0,403.64,0.0,65.0,66.0,68.0,64.0,18.0,20.0,23.0,28.0,7.0,20.0,33.0,14.0,1.0,1.0,1.0,1.0,19.0,0.75,9.5,8.25,34.0,21.0,16.0,14.0,,-1.2624955318484403,2.902607379151261,False,0,0,65.0,0.0,384.42
yh2bjr4n,90M,18,78.16,8.0,-99,-99,0,0.0,78.16,3.91,8.0,90.07,8.0,70.0,75.0,81.0,56.0,18.0,20.0,23.0,28.0,2.0,11.0,20.0,22.0,,,0.0,0.0,19.0,0.75,9.5,8.25,34.0,34.0,34.0,54.0,,0.1700314144946541,2.9576348555241747,False,0,0,65.0,520.0,598.16
yh2bjr4n,65f4ab7884f8411c9e11a34e,18,372.29,0.0,-99,-99,0,0.0,372.29,18.61,0.0,390.9,0.0,65.0,71.0,,,18.0,20.0,23.0,28.0,7.0,15.0,,,0.0,1.0,0.0,1.0,19.0,0.75,9.5,8.25,34.0,54.0,44.0,57.0,,0.7774400215329609,2.343179697057216,False,5,0,65.0,0.0,372.29
yh2bjr4n,612517df29cd32c6632b4a44,18,441.29,0.0,-99,-99,0,0.0,441.29,22.06,0.0,463.35,0.0,65.0,64.0,67.0,69.0,18.0,20.0,23.0,28.0,7.0,22.0,34.0,9.0,0.0,0.0,0.0,0.0,19.0,0.75,9.5,8.25,34.0,54.0,70.0,83.0,,0.9853220345523304,3.53241500335606,False,2,0,65.0,0.0,441.29
yh2bjr4n,5e1545d9b1fb05b6369d13e8,18,357.57,0.0,-99,-99,0,0.0,357.57,17.88,0.0,375.45,0.0,6.0,6.0,9.0,12.0,18.0,20.0,23.0,28.0,66.0,80.0,92.0,66.0,0.0,0.0,0.0,1.0,19.0,0.75,9.5,8.25,34.0,54.0,70.0,83.0,,1.190561757699415,3.488797442281748,False,0,0,65.0,0.0,357.57
yh2bjr4n,07C,18,426.59,0.0,-99,-99,0,0.0,426.59,21.33,0.0,447.92,0.0,77.0,80.0,87.0,103.0,18.0,20.0,23.0,28.0,-5.0,6.0,14.0,-25.0,0.0,,,0.0,19.0,0.75,9.5,8.25,34.0,54.0,54.0,54.0,,0.1700314144946541,2.9576348555241747,False,6,0,65.0,0.0,426.59
yh2bjr4n,5e8b32ec2c33ae7f20a0b401,18,231.77,4.0,-99,-99,0,0.0,231.77,11.59,4.0,247.36,4.0,66.0,66.0,77.0,71.0,18.0,20.0,23.0,28.0,6.0,20.0,24.0,7.0,0.0,,1.0,1.0,19.0,0.75,9.5,8.25,34.0,54.0,54.0,44.0,,0.3959096912109616,2.9400068532204404,False,0,0,65.0,260.0,491.77
yh2bjr4n,31O,18,449.9,0.0,-99,-99,1,-72.0,377.9,18.9,1.0,397.8,1.0,66.0,62.0,87.0,90.0,18.0,20.0,23.0,28.0,6.0,24.0,14.0,-12.0,0.0,0.0,1.0,1.0,19.0,0.75,9.5,8.25,34.0,54.0,70.0,69.0,,0.9320270613958856,3.1267082675886564,False,5,0,65.0,0.0,449.9
yh2bjr4n,5eb5f6d5e38e9f4e6c8dde3f,18,492.06,3.0,-99,-99,0,0.0,492.06,24.6,3.0,519.66,3.0,55.0,54.0,87.0,106.0,18.0,20.0,23.0,28.0,17.0,32.0,14.0,-28.0,0.0,1.0,0.0,1.0,19.0,0.75,9.5,8.25,34.0,54.0,44.0,57.0,,0.7774400215329609,2.343179697057216,False,0,3,65.0,195.0,687.06
yh2bjr4n,63868eb7abcf3f247da6f52b,18,429.96,0.0,-99,-99,0,0.0,429.96,21.5,0.0,451.46,0.0,62.0,65.0,91.0,129.0,18.0,20.0,23.0,28.0,10.0,21.0,10.0,-51.0,0.0,0.0,0.0,1.0,19.0,0.75,9.5,8.25,34.0,54.0,70.0,83.0,,1.190561757699415,3.488797442281748,False,6,0,65.0,0.0,429.96
yh2bjr4n,5bf311373a5bf00001401f64,18,21.13,6.0,-99,-99,0,0.0,21.13,1.06,6.0,28.19,6.0,67.0,71.0,74.0,82.0,18.0,20.0,23.0,28.0,5.0,15.0,27.0,-4.0,0.0,0.0,0.0,0.0,19.0,0.75,9.5,8.25,34.0,54.0,70.0,83.0,,0.9853220345523304,3.53241500335606,False,0,4,65.0,390.0,411.13
yh2bjr4n,63d15e1be853005ff591b935,19,375.45,0.0,-99,-99,0,0.0,375.45,18.77,0.0,394.22,0.0,74.0,77.0,81.0,85.0,19.0,21.0,24.0,29.0,6.0,14.0,21.0,-12.0,0.0,1.0,0.0,1.0,20.0,0.25,10.0,8.0,35.0,60.0,47.0,59.0,,0.6585432961949612,2.44801832964108,False,5,0,72.0,0.0,375.45
yh2bjr4n,47R,19,114.66,9.0,-99,-99,-4,320.0,434.66,21.73,5.0,461.39,5.0,75.0,78.0,93.0,107.0,19.0,21.0,24.0,29.0,5.0,13.0,9.0,-34.0,0.0,0.0,0.0,0.0,20.0,0.25,10.0,8.0,35.0,60.0,76.0,81.0,,0.9770593706426572,3.149042587485858,False,0,4,72.0,648.0,762.66
yh2bjr4n,64d5219df0415c9a7c609c19,19,474.06,0.0,-99,-99,0,0.0,474.06,23.7,0.0,497.76,0.0,75.0,81.0,94.0,110.0,19.0,21.0,24.0,29.0,5.0,10.0,8.0,-37.0,0.0,0.0,0.0,0.0,20.0,0.25,10.0,8.0,35.0,60.0,76.0,81.0,,0.9770593706426572,3.149042587485858,False,5,0,72.0,0.0,474.06
