time,x,x_zscore,x_tonic,x_phasic,y,y_zscore,y_tonic,y_phasic,z,z_zscore,z_tonic,z_phasic,page,rnd
1721066875.999889,1630.0,0.6967365108197148,0.5628747292833662,0.18266503174855908,407.0,1.0951651637635451,0.11144821167712386,0.8516628042457315,1217.0,-1.0424275905388707,1.012599261319227,-2.1430936667821783,PreMarketWait,1
1721066876.0154967,1647.0,2.439779333932752,0.5591178591438737,1.9296563833997298,405.0,0.8802622955100822,0.10985067878746065,0.6391015752939853,1225.0,-0.06544987434648748,1.0049873049296294,-1.157141766672173,PreMarketWait,1
1721066876.0311043,1639.0,1.619523887761911,0.5553626376150207,1.1133441166369797,394.0,-0.30170347988396456,0.1082597732524791,-0.5405118936390724,1233.0,0.9115278418458957,0.9973835624424828,-0.17118152072802484,PreMarketWait,1
1721066876.046712,1633.0,1.00433230313378,0.5516091933507925,0.5020901942141206,401.0,0.45045655900315607,0.10667554655122871,0.2140110826496443,1225.0,-0.06544987434648748,0.9897882819819593,-1.1391686597153985,PreMarketWait,1
1721066876.0623198,1624.0,0.08154492619158404,0.5478576547656575,-0.41676520541182716,380.0,-1.8060235576582058,0.10509804959485597,-2.040095503133855,1239.0,1.6442611289901832,0.9822017108021341,0.5795406686246614,PreMarketWait,1
1721066876.0779274,1630.0,0.6967365108197148,0.5441081500240796,0.2023525043593011,377.0,-2.1283778600384005,0.10352733272255706,-2.3600657198800277,1232.0,0.7894056273218478,0.9746240952677463,-0.2663090611613551,PreMarketWait,1
1721066876.0935352,1619.0,-0.43111472766519154,0.5403608070300601,-0.9215786280227252,402.0,0.5579079931298876,0.10196344569759717,0.3286147336924786,1236.0,1.2778944854180394,0.967055680835067,0.23119271352148707,PreMarketWait,1
1721066876.1091428,1620.0,-0.32858279689383646,0.53661575341671,-0.8151327766227338,390.0,-0.7315092163908906,0.10040643770339691,-0.9583974019157645,1228.0,0.30091676922565624,0.9594967120328791,-0.7367652448002073,PreMarketWait,1
1721066876.1247504,1631.0,0.7992684415910699,0.5328731165358549,0.31662603103053066,392.0,-0.5166063481374276,0.09885635733968648,-0.7410790287892749,1239.0,1.6442611289901832,0.9519474324435718,0.6156054094625631,PreMarketWait,1
1721066876.1403582,1640.0,1.722055818533266,0.5291330234476732,1.2433144601581985,394.0,-0.30170347988396456,0.09731325261872772,-0.5237502685460858,1222.0,-0.4318165179186312,0.9444080846843521,-1.4514397122036042,PreMarketWait,1
1721066876.1559658,1625.0,0.18407685696293916,0.5253956009103693,-0.29077013125340856,,,,,1221.0,-0.5539387324426791,0.936878910388574,-1.5645234778408401,PreMarketWait,1
